sample_1,sample_2,true_label,predicted_label,distance
IAM380_1,IAM555_2,1,1,0.98182225
IAM150_6,IAM150_3,0,0,0.3699952
IAM634_9,IAM634_3,0,0,0.6140713
IAM286_1,IAM286_3,0,0,0.35575038
IAM340_5,IAM340_1,0,0,0.23417057
IAM207_4,IAM207_1,0,0,0.1873225
IAM671_10,IAM671_6,0,0,0.090221144
IAM029_1,IAM073_1,1,1,1.2956946
IAM551_10,IAM551_8,0,0,0.16655868
IAM119_1,IAM492_1,1,1,1.0657111
IAM588_8,IAM588_10,0,0,0.25052294
IAM030_1,IAM209_1,1,1,1.0724171
IAM083_1,IAM240_2,1,1,1.2695845
IAM292_3,IAM292_2,0,0,0.1504791
IAM114_1,IAM114_4,0,0,0.67369115
IAM008_1,IAM092_3,1,1,1.2790805
IAM076_1,IAM091_2,1,1,1.3014505
IAM343_4,IAM343_9,0,0,0.6631757
IAM338_9,IAM338_3,0,0,0.4237064
IAM495_2,IAM495_3,0,0,0.33795714
IAM207_1,IAM207_2,0,0,0.07863243
IAM333_7,IAM333_1,0,0,0.44015095
IAM260_1,IAM609_1,1,1,0.9068228
IAM000_21,IAM000_56,0,0,0.41682556
IAM165_2,IAM455_4,1,1,1.1025542
IAM338_8,IAM496_2,1,1,1.1233797
IAM416_1,IAM544_3,1,1,1.110294
IAM154_7,IAM154_4,0,0,0.4507842
IAM141_1,IAM483_2,1,1,1.4753997
IAM411_1,IAM486_1,1,1,0.95602655
IAM013_3,IAM013_2,0,0,0.09440882
IAM110_3,IAM110_4,0,0,0.41309783
IAM439_1,IAM439_2,0,0,0.233702
IAM118_6,IAM118_1,0,0,0.13196462
IAM139_1,IAM314_1,1,1,1.2273942
IAM130_2,IAM531_1,1,1,1.4488038
IAM008_1,IAM206_4,1,0,0.2902695
IAM259_2,IAM259_1,0,1,0.83167505
IAM333_9,IAM333_8,0,0,0.64651763
IAM634_6,IAM634_5,0,0,0.33196473
IAM389_3,IAM389_2,0,0,0.27877405
IAM235_1,IAM279_1,1,1,1.4068925
IAM431_1,IAM440_1,1,1,1.3901198
IAM635_10,IAM635_7,0,0,0.5397584
IAM367_1,IAM510_1,1,0,0.6749806
IAM104_1,IAM307_1,1,0,0.36962208
IAM151_10,IAM151_5,0,0,0.30164072
IAM333_6,IAM333_7,0,0,0.3318853
IAM486_2,IAM642_1,1,1,0.9156819
IAM409_1,IAM423_1,1,1,0.9315409
IAM208_5,IAM208_1,0,0,0.15768588
IAM382_2,IAM643_1,1,1,1.0332986
IAM316_1,IAM670_5,1,0,0.58391464
IAM347_4,IAM347_2,0,0,0.12738033
IAM499_1,IAM564_1,1,1,1.0261371
IAM047_1,IAM606_1,1,1,0.79314625
IAM202_5,IAM202_2,0,0,0.11088845
IAM289_5,IAM289_2,0,0,0.2817672
IAM340_3,IAM340_8,0,0,0.49739808
IAM152_5,IAM152_9,0,0,0.10029583
IAM245_1,IAM486_2,1,1,1.2416089
IAM169_2,IAM644_1,1,1,1.2158836
IAM195_1,IAM578_1,1,1,1.1608019
IAM442_1,IAM610_1,1,1,0.97260755
IAM341_3,IAM341_8,0,0,0.26720032
IAM496_4,IAM496_1,0,0,0.17882939
IAM552_2,IAM552_10,0,0,0.29007858
IAM116_1,IAM634_2,1,1,1.061656
IAM021_1,IAM441_1,1,1,1.2586185
IAM077_1,IAM524_1,1,1,1.2719369
IAM118_1,IAM118_2,0,0,0.06321586
IAM289_2,IAM362_1,1,1,1.3215448
IAM562_2,IAM583_3,1,0,0.57827955
IAM265_1,IAM347_7,1,0,0.5318792
IAM384_7,IAM384_3,0,0,0.16729663
IAM059_3,IAM059_2,0,0,0.28932548
IAM023_1,IAM055_1,1,1,0.9429211
IAM203_3,IAM203_4,0,0,0.1538753
IAM338_7,IAM343_7,1,1,1.242484
IAM152_2,IAM152_8,0,0,0.09037311
IAM516_1,IAM636_1,1,1,1.3230096
IAM588_2,IAM588_9,0,0,0.48404092
IAM670_6,IAM670_1,0,0,0.35475022
IAM348_2,IAM348_4,0,0,0.17564592
IAM059_4,IAM126_4,1,0,0.74631715
IAM153_5,IAM153_1,0,0,0.121364705
IAM338_7,IAM338_9,0,0,0.25479022
IAM064_1,IAM614_1,1,1,1.0669649
IAM555_2,IAM555_1,0,1,0.994096
IAM362_1,IAM394_2,1,1,1.2904817
IAM254_2,IAM254_1,0,0,0.23610912
IAM175_2,IAM610_1,1,0,0.5521976
IAM118_2,IAM551_4,1,0,0.57298255
IAM671_5,IAM671_9,0,0,0.30783892
IAM190_2,IAM190_1,0,0,0.122449264
IAM550_5,IAM550_1,0,0,0.19908927
IAM550_2,IAM550_3,0,0,0.19835043
IAM174_5,IAM174_1,0,0,0.6865051
IAM338_5,IAM338_2,0,0,0.2594875
IAM152_5,IAM152_6,0,0,0.07173117
IAM017_3,IAM633_1,1,0,0.36699954
IAM335_4,IAM335_1,0,0,0.5077107
IAM391_1,IAM391_4,0,0,0.21634139
IAM351_3,IAM351_4,0,0,0.13116807
IAM335_2,IAM335_7,0,0,0.15977712
IAM172_2,IAM219_1,1,0,0.5680198
IAM170_1,IAM532_1,1,1,1.1259562
IAM346_2,IAM346_3,0,0,0.16515374
IAM108_3,IAM491_1,1,1,1.2477385
IAM125_1,IAM125_3,0,0,0.42394185
IAM205_4,IAM205_1,0,0,0.11120674
IAM069_1,IAM433_1,1,1,1.4098781
IAM122_1,IAM427_1,1,1,0.9413233
IAM308_1,IAM323_1,1,1,1.3108969
IAM155_1,IAM155_9,0,0,0.06000546
IAM152_5,IAM152_1,0,0,0.122287154
IAM384_8,IAM384_6,0,0,0.24945499
IAM084_1,IAM103_1,1,1,0.9051546
IAM111_4,IAM278_1,1,0,0.30540958
IAM289_5,IAM289_4,0,0,0.1816857
IAM025_2,IAM493_2,1,1,1.4173087
IAM456_5,IAM668_1,1,1,1.0781138
IAM567_2,IAM567_4,0,0,0.46536827
IAM025_1,IAM025_2,0,0,0.03899118
IAM186_1,IAM653_1,1,1,1.3207586
IAM338_2,IAM647_1,1,1,1.1445246
IAM505_1,IAM525_1,1,1,1.4003559
IAM026_5,IAM026_4,0,0,0.40852705
IAM103_1,IAM413_1,1,0,0.634464
IAM011_2,IAM076_1,1,1,1.1224567
IAM037_2,IAM037_1,0,0,0.081098
IAM348_7,IAM348_6,0,0,0.09695973
IAM162_2,IAM162_1,0,0,0.2006221
IAM452_1,IAM539_1,1,1,0.88975024
IAM484_1,IAM664_1,1,1,1.2010778
IAM551_10,IAM551_7,0,0,0.040314175
IAM385_1,IAM645_1,1,0,0.6331402
IAM552_8,IAM552_3,0,0,0.44104514
IAM344_1,IAM344_3,0,0,0.18278493
IAM287_5,IAM287_3,0,0,0.094722465
IAM273_5,IAM458_3,1,1,1.2362598
IAM348_2,IAM348_8,0,0,0.08337155
IAM001_2,IAM451_2,1,1,1.3858558
IAM104_1,IAM235_2,1,1,0.8198002
IAM294_1,IAM294_3,0,0,0.24950823
IAM105_1,IAM499_1,1,0,0.6700963
IAM161_2,IAM647_1,1,1,1.4304007
IAM153_7,IAM153_9,0,0,0.20051947
IAM353_3,IAM353_4,0,0,0.3944609
IAM553_2,IAM603_1,1,0,0.4079718
IAM346_3,IAM346_9,0,0,0.14133953
IAM455_4,IAM455_1,0,0,0.4142324
IAM376_1,IAM527_2,1,1,1.2554864
IAM058_1,IAM058_2,0,0,0.14985578
IAM432_1,IAM474_1,1,0,0.1954263
IAM401_1,IAM660_1,1,1,0.7841389
IAM168_2,IAM536_1,1,1,1.3784306
IAM142_1,IAM287_5,1,1,1.4347591
IAM146_1,IAM166_1,1,1,1.2066847
IAM103_1,IAM232_2,1,0,0.7573615
IAM302_1,IAM516_1,1,1,1.2719685
IAM153_5,IAM153_3,0,0,0.2938737
IAM051_1,IAM109_1,1,1,1.3546413
IAM475_1,IAM580_1,1,0,0.6935598
IAM364_1,IAM364_2,0,1,0.93357015
IAM155_3,IAM155_7,0,0,0.16208349
IAM192_1,IAM468_1,1,1,1.0651245
IAM297_3,IAM550_1,1,1,0.8876992
IAM036_1,IAM221_1,1,1,1.428
IAM445_2,IAM541_1,1,1,1.2079327
IAM068_1,IAM300_3,1,1,1.3475074
IAM389_5,IAM561_2,1,1,0.8269546
IAM545_3,IAM545_4,0,0,0.18059146
IAM342_9,IAM342_5,0,0,0.2891257
IAM635_2,IAM635_3,0,0,0.18670979
IAM348_1,IAM348_4,0,0,0.06034488
IAM239_1,IAM373_1,1,1,1.0145165
IAM340_4,IAM340_1,0,0,0.43429604
IAM352_2,IAM408_2,1,1,1.3670604
IAM178_1,IAM338_8,1,1,1.2662946
IAM203_2,IAM203_3,0,0,0.19321911
IAM230_1,IAM565_1,1,1,1.3035022
IAM315_6,IAM315_3,0,0,0.19110602
IAM151_4,IAM151_1,0,0,0.17383607
IAM384_1,IAM384_3,0,0,0.5863808
IAM193_3,IAM193_1,0,0,0.30499744
IAM016_1,IAM245_1,1,1,1.0049014
IAM278_1,IAM504_1,1,1,1.4290829
IAM074_1,IAM633_1,1,1,0.98494506
IAM058_3,IAM058_1,0,0,0.33142945
IAM154_6,IAM350_4,1,1,1.1070442
IAM025_4,IAM025_1,0,0,0.072729796
IAM054_1,IAM147_1,1,1,1.1402802
IAM357_1,IAM547_3,1,1,1.3232756
IAM330_1,IAM330_3,0,0,0.14104663
IAM328_2,IAM654_1,1,1,1.1226578
IAM551_6,IAM551_10,0,0,0.2829126
IAM458_2,IAM458_1,0,0,0.20874862
IAM272_2,IAM272_3,0,1,0.91028076
IAM036_1,IAM470_1,1,1,1.280098
IAM399_1,IAM540_1,1,1,1.4110278
IAM343_1,IAM417_1,1,0,0.741087
IAM197_2,IAM366_1,1,1,1.0789354
IAM353_2,IAM353_3,0,0,0.1896621
IAM334_3,IAM334_8,0,0,0.28748727
IAM150_8,IAM150_10,0,0,0.07822161
IAM170_2,IAM175_2,1,1,1.4019524
IAM215_1,IAM592_1,1,1,1.3642489
IAM285_3,IAM285_5,0,0,0.2337389
IAM361_1,IAM388_2,1,1,1.3534005
IAM544_5,IAM544_4,0,0,0.082047
IAM310_1,IAM582_2,1,1,1.1744175
IAM109_2,IAM109_1,0,0,0.39538455
IAM336_6,IAM336_1,0,0,0.15289757
IAM419_1,IAM602_1,1,1,1.2540188
IAM463_1,IAM491_2,1,1,0.9109543
IAM552_3,IAM552_2,0,0,0.25569957
IAM304_1,IAM477_1,1,1,1.427507
IAM582_4,IAM661_1,1,0,0.7274444
IAM150_3,IAM150_4,0,0,0.14592403
IAM340_3,IAM340_7,0,0,0.28667328
IAM256_1,IAM281_2,1,1,0.8672809
IAM233_1,IAM318_1,1,1,1.2761452
IAM347_1,IAM347_9,0,0,0.08139396
IAM246_1,IAM285_5,1,1,1.3394866
IAM336_7,IAM336_3,0,0,0.06583288
IAM512_1,IAM586_4,1,1,1.0016911
IAM132_2,IAM132_3,0,0,0.17363943
IAM315_5,IAM423_1,1,1,1.0330985
IAM384_9,IAM384_3,0,0,0.23550116
IAM099_1,IAM292_4,1,1,1.1984689
IAM155_1,IAM155_6,0,0,0.10147572
IAM153_5,IAM153_9,0,0,0.37162066
IAM018_2,IAM181_3,1,1,0.9800989
IAM584_5,IAM584_3,0,0,0.47911072
IAM342_8,IAM342_5,0,0,0.21858647
IAM003_2,IAM132_2,1,0,0.66056854
IAM092_1,IAM649_1,1,1,1.4387485
IAM157_1,IAM446_1,1,1,1.0837076
IAM263_1,IAM627_1,1,1,1.1414487
IAM293_1,IAM293_2,0,0,0.23286343
IAM231_1,IAM443_1,1,1,1.2468536
IAM347_1,IAM347_3,0,0,0.23858008
IAM492_1,IAM623_1,1,1,1.2498848
IAM344_2,IAM344_9,0,0,0.12110733
IAM588_9,IAM588_5,0,0,0.48354706
IAM671_10,IAM671_8,0,0,0.35694745
IAM346_7,IAM346_1,0,0,0.17069003
IAM341_3,IAM341_9,0,0,0.37908816
IAM344_6,IAM344_4,0,0,0.06177451
IAM069_1,IAM213_2,1,1,0.89746433
IAM083_1,IAM538_1,1,0,0.7458003
IAM049_1,IAM156_1,1,1,1.2774893
IAM144_1,IAM479_1,1,1,1.3475852
IAM333_6,IAM333_9,0,1,0.98423046
IAM295_2,IAM565_1,1,1,1.260299
IAM338_4,IAM338_9,0,0,0.09236949
IAM094_1,IAM442_1,1,1,0.9526229
IAM104_1,IAM325_1,1,1,1.3514671
IAM187_1,IAM322_1,1,0,0.6444078
IAM025_3,IAM025_2,0,0,0.06964337
IAM546_3,IAM546_4,0,0,0.3023488
IAM385_4,IAM385_2,0,0,0.48763525
IAM329_2,IAM658_1,1,1,1.206547
IAM337_6,IAM337_2,0,0,0.24130364
IAM455_2,IAM455_1,0,0,0.5267953
IAM340_3,IAM340_5,0,0,0.60573655
IAM128_1,IAM128_4,0,0,0.06662774
IAM410_1,IAM542_1,1,1,1.1028334
IAM109_4,IAM109_2,0,0,0.36812267
IAM257_1,IAM559_1,1,1,1.4259614
IAM342_4,IAM342_7,0,0,0.22680362
IAM391_4,IAM391_2,0,0,0.100480095
IAM583_4,IAM583_5,0,0,0.30913153
IAM203_1,IAM203_3,0,0,0.20319095
IAM015_1,IAM283_1,1,1,1.0761524
IAM361_1,IAM633_1,1,1,1.2806847
IAM361_1,IAM516_1,1,1,0.82012075
IAM351_3,IAM351_1,0,0,0.12095948
IAM072_1,IAM461_1,1,0,0.13744022
IAM347_3,IAM347_8,0,0,0.4364429
IAM495_1,IAM669_1,1,1,1.1895101
IAM204_1,IAM372_1,1,0,0.6361663
IAM496_2,IAM660_1,1,1,1.2468722
IAM285_4,IAM285_2,0,0,0.37817833
IAM551_6,IAM551_3,0,0,0.18794137
IAM216_1,IAM519_1,1,1,1.1615739
IAM489_2,IAM545_1,1,1,1.3457682
IAM102_2,IAM417_1,1,1,1.3870082
IAM033_1,IAM667_1,1,1,1.3383464
IAM118_1,IAM118_5,0,0,0.080815285
IAM336_5,IAM336_1,0,0,0.13237566
IAM066_2,IAM495_2,1,1,1.2591507
IAM455_1,IAM499_1,1,1,1.0895798
IAM352_3,IAM352_5,0,0,0.07845987
IAM153_7,IAM153_2,0,0,0.23921408
IAM173_2,IAM190_1,1,1,1.3628851
IAM103_1,IAM238_1,1,1,0.95739627
IAM044_1,IAM245_1,1,1,0.9831043
IAM392_4,IAM392_3,0,0,0.3069314
IAM190_2,IAM390_3,1,1,0.75961757
IAM264_1,IAM494_2,1,1,1.3798712
IAM063_1,IAM190_1,1,1,0.85944456
IAM552_7,IAM552_1,0,0,0.4968476
IAM344_9,IAM344_8,0,0,0.11208836
IAM226_1,IAM304_1,1,1,0.9661969
IAM209_6,IAM542_2,1,1,1.115926
IAM344_6,IAM344_7,0,0,0.10078653
IAM226_1,IAM601_1,1,1,1.0943942
IAM411_1,IAM574_1,1,1,1.1799166
IAM152_4,IAM152_3,0,0,0.10025347
IAM013_2,IAM539_1,1,1,1.4218986
IAM035_1,IAM259_1,1,1,1.0659609
IAM317_1,IAM669_1,1,1,1.2175128
IAM337_1,IAM337_4,0,0,0.11629187
IAM333_2,IAM333_6,0,0,0.24859016
IAM150_6,IAM150_1,0,0,0.23738778
IAM556_1,IAM617_1,1,1,1.1616875
IAM109_4,IAM593_1,1,1,1.3742685
IAM566_1,IAM648_1,1,0,0.18840371
IAM386_4,IAM386_1,0,0,0.46182218
IAM337_3,IAM337_4,0,0,0.22640736
IAM321_2,IAM322_1,1,1,0.87710476
IAM288_1,IAM549_1,1,0,0.7226931
IAM551_5,IAM551_7,0,0,0.21363786
IAM144_1,IAM360_1,1,1,1.3185648
IAM261_1,IAM454_3,1,0,0.6239277
IAM555_3,IAM555_2,0,1,0.99827313
IAM283_1,IAM283_2,0,0,0.48898274
IAM671_1,IAM671_9,0,0,0.5131199
IAM338_6,IAM338_2,0,0,0.32497323
IAM118_6,IAM118_5,0,0,0.07391049
IAM145_1,IAM240_1,1,1,1.0551358
IAM239_1,IAM649_1,1,1,1.1375564
IAM187_1,IAM655_1,1,1,0.8709993
IAM058_1,IAM399_1,1,1,0.9885666
IAM031_1,IAM113_2,1,1,1.39129
IAM588_8,IAM588_9,0,0,0.48759082
IAM334_9,IAM334_6,0,0,0.19200543
IAM006_1,IAM268_1,1,1,0.92628765
IAM455_4,IAM464_1,1,1,1.076685
IAM151_3,IAM151_9,0,0,0.23455317
IAM274_2,IAM321_2,1,1,1.3274086
IAM208_3,IAM208_2,0,0,0.08090492
IAM315_6,IAM315_4,0,0,0.3627537
IAM546_4,IAM546_1,0,0,0.20818761
IAM385_1,IAM385_3,0,0,0.21212538
IAM277_1,IAM281_2,1,0,0.665021
IAM671_8,IAM671_9,0,0,0.308325
IAM272_1,IAM550_4,1,1,1.2363713
IAM276_1,IAM276_2,0,0,0.33506352
IAM209_4,IAM209_7,0,0,0.3238354
IAM010_2,IAM342_7,1,0,0.6562303
IAM063_3,IAM258_1,1,1,0.7859819
IAM491_1,IAM569_1,1,1,1.3663173
IAM544_1,IAM544_2,0,0,0.116777904
IAM188_1,IAM239_2,1,1,1.0092665
IAM496_1,IAM496_3,0,0,0.22187458
IAM345_4,IAM345_1,0,0,0.03193699
IAM471_1,IAM565_1,1,1,1.0051949
IAM343_8,IAM343_5,0,0,0.39865074
IAM118_2,IAM274_2,1,1,1.2055553
IAM086_1,IAM096_1,1,1,0.91724247
IAM256_1,IAM658_1,1,1,1.3006296
IAM456_2,IAM456_5,0,0,0.10801998
IAM330_2,IAM330_4,0,1,0.7867748
IAM211_1,IAM557_1,1,1,1.0846293
IAM586_2,IAM586_4,0,0,0.28811562
IAM151_8,IAM151_5,0,0,0.14045821
IAM078_1,IAM360_1,1,1,0.9448973
IAM112_1,IAM112_2,0,0,0.11314943
IAM318_1,IAM446_2,1,1,1.1100134
IAM337_3,IAM564_1,1,1,1.2088988
IAM042_1,IAM068_1,1,1,1.344726
IAM005_1,IAM110_3,1,1,1.2489821
IAM282_2,IAM282_1,0,0,0.34835196
IAM551_4,IAM551_1,0,0,0.29010925
IAM454_2,IAM454_3,0,0,0.41078207
IAM346_6,IAM346_9,0,0,0.16324754
IAM343_8,IAM343_3,0,0,0.5251915
IAM110_3,IAM110_2,0,0,0.21851401
IAM480_1,IAM480_2,0,0,0.2583654
IAM123_1,IAM187_2,1,1,0.9508814
IAM125_4,IAM125_1,0,0,0.57586515
IAM173_5,IAM173_2,0,0,0.1169223
IAM123_5,IAM123_4,0,0,0.25144887
IAM584_3,IAM615_1,1,1,0.9747413
IAM296_2,IAM511_1,1,1,1.0740795
IAM551_2,IAM551_10,0,0,0.10507663
IAM342_9,IAM342_3,0,0,0.19471616
IAM062_2,IAM062_1,0,0,0.47472268
IAM540_1,IAM588_10,1,1,1.3497838
IAM591_1,IAM627_1,1,0,0.7434504
IAM489_1,IAM555_1,1,1,1.1815326
IAM487_2,IAM501_1,1,0,0.745795
IAM043_1,IAM403_1,1,1,1.3080759
IAM051_1,IAM582_4,1,1,0.81855077
IAM494_1,IAM536_1,1,1,1.2697581
IAM348_3,IAM348_6,0,0,0.093115896
IAM164_1,IAM603_1,1,1,1.3352233
IAM107_4,IAM361_1,1,1,1.0983379
IAM336_5,IAM336_7,0,0,0.0488742
IAM130_1,IAM130_3,0,0,0.13232754
IAM125_3,IAM449_2,1,1,1.165376
IAM344_5,IAM344_8,0,0,0.18320434
IAM111_3,IAM250_1,1,1,1.31132
IAM181_1,IAM181_2,0,0,0.56909156
IAM454_4,IAM454_3,0,0,0.20120971
IAM179_2,IAM179_1,0,0,0.07024358
IAM154_6,IAM154_4,0,0,0.3295803
IAM333_6,IAM333_3,0,0,0.45149
IAM317_1,IAM568_1,1,1,1.2465901
IAM343_6,IAM343_4,0,1,0.8326601
IAM267_1,IAM609_1,1,1,0.9786988
IAM342_4,IAM342_2,0,0,0.40041116
IAM552_6,IAM552_5,0,0,0.16378033
IAM355_1,IAM355_5,0,0,0.16357197
IAM342_4,IAM342_5,0,0,0.168603
IAM334_6,IAM334_5,0,0,0.49569958
IAM414_2,IAM555_2,1,1,1.3444091
IAM393_2,IAM393_1,0,0,0.73483366
IAM145_1,IAM167_1,1,1,0.8726649
IAM528_1,IAM654_1,1,1,1.4292079
IAM195_2,IAM615_1,1,1,1.0238444
IAM040_1,IAM092_3,1,1,1.1859903
IAM169_2,IAM242_3,1,0,0.7274391
IAM346_7,IAM346_5,0,0,0.16167687
IAM335_8,IAM335_2,0,0,0.21879333
IAM301_2,IAM609_1,1,1,1.0262483
IAM611_1,IAM668_1,1,1,0.9394206
IAM238_1,IAM551_5,1,1,1.3087355
IAM553_2,IAM553_1,0,0,0.3139965
IAM227_1,IAM629_1,1,1,0.93171823
IAM174_3,IAM325_2,1,1,1.1036063
IAM128_5,IAM128_2,0,0,0.10155427
IAM405_1,IAM613_1,1,1,0.9108437
IAM635_1,IAM635_4,0,0,0.21481602
IAM080_1,IAM270_1,1,1,1.4667424
IAM286_1,IAM286_4,0,0,0.24861614
IAM239_4,IAM595_1,1,1,1.0095263
IAM119_2,IAM119_1,0,0,0.34229302
IAM164_1,IAM264_1,1,1,1.2923276
IAM549_1,IAM549_5,0,0,0.19030805
IAM392_2,IAM667_1,1,1,0.9665703
IAM017_3,IAM017_1,0,0,0.22853293
IAM151_8,IAM151_1,0,0,0.14416127
IAM100_1,IAM167_1,1,1,1.3913895
IAM235_1,IAM235_2,0,0,0.40755534
IAM634_5,IAM634_1,0,0,0.34746313
IAM551_2,IAM551_1,0,0,0.0937599
IAM158_1,IAM158_3,0,0,0.42235553
IAM332_3,IAM332_2,0,0,0.17479876
IAM064_2,IAM174_4,1,0,0.6940323
IAM202_5,IAM237_1,1,0,0.27671427
IAM508_1,IAM577_2,1,1,0.795128
IAM348_1,IAM366_1,1,1,1.3656231
IAM635_1,IAM635_5,0,0,0.32869592
IAM586_1,IAM586_4,0,0,0.14161412
IAM256_2,IAM652_1,1,1,0.86194545
IAM346_5,IAM346_4,0,0,0.10301321
IAM255_1,IAM337_4,1,1,1.0596752
IAM152_2,IAM152_6,0,0,0.100776374
IAM061_3,IAM564_1,1,1,1.0717732
IAM070_1,IAM224_1,1,1,1.4588064
IAM153_1,IAM153_9,0,0,0.28403628
IAM024_1,IAM059_4,1,1,0.98853296
IAM046_1,IAM296_1,1,1,1.3794698
IAM332_1,IAM332_2,0,0,0.079402775
IAM342_2,IAM342_5,0,0,0.42821723
IAM088_1,IAM088_2,0,0,0.08910832
IAM060_4,IAM060_2,0,0,0.3717914
IAM588_4,IAM588_8,0,0,0.27486244
IAM588_7,IAM588_4,0,0,0.3296806
IAM429_1,IAM461_1,1,1,1.2490634
IAM241_2,IAM241_3,0,0,0.44659507
IAM128_3,IAM561_2,1,1,1.3585931
IAM348_9,IAM348_8,0,0,0.1283278
IAM235_1,IAM661_1,1,0,0.7222999
IAM587_4,IAM587_2,0,0,0.34358618
IAM205_4,IAM536_1,1,0,0.3603541
IAM253_1,IAM455_2,1,1,0.82821786
IAM160_1,IAM291_4,1,1,1.0310746
IAM670_6,IAM670_8,0,0,0.121392384
IAM042_1,IAM499_1,1,1,1.2264786
IAM355_3,IAM355_4,0,0,0.09523393
IAM336_9,IAM336_1,0,0,0.17103137
IAM178_2,IAM471_1,1,0,0.66167337
IAM041_1,IAM158_2,1,1,1.4151438
IAM489_2,IAM489_1,0,0,0.15266472
IAM231_1,IAM502_1,1,1,1.1350821
IAM457_1,IAM477_1,1,1,1.3866912
IAM007_2,IAM620_1,1,1,1.4555322
IAM183_1,IAM220_1,1,1,1.2572535
IAM343_8,IAM343_4,0,0,0.20076999
IAM218_1,IAM652_1,1,1,1.4099565
IAM163_2,IAM619_1,1,0,0.7476229
IAM352_3,IAM352_1,0,0,0.21468423
IAM180_1,IAM478_1,1,1,1.2776438
IAM486_1,IAM486_2,0,0,0.72024006
IAM498_3,IAM498_2,0,0,0.11151012
IAM232_2,IAM567_6,1,1,1.2597947
IAM338_1,IAM338_5,0,0,0.29270735
IAM506_1,IAM519_1,1,1,1.2832164
IAM022_1,IAM401_1,1,1,0.98160285
IAM068_1,IAM230_1,1,1,1.2920481
IAM168_2,IAM247_4,1,1,1.3580387
IAM394_1,IAM640_1,1,1,1.3289692
IAM151_9,IAM624_1,1,1,1.4616957
IAM208_3,IAM208_1,0,0,0.20270622
IAM288_3,IAM288_5,0,0,0.11792289
IAM180_2,IAM180_1,0,0,0.31448194
IAM150_2,IAM150_9,0,0,0.18292016
IAM287_1,IAM287_2,0,0,0.41440827
IAM320_1,IAM550_2,1,1,0.7710605
IAM243_2,IAM384_3,1,1,1.2526702
IAM220_1,IAM546_4,1,1,1.3423476
IAM094_3,IAM094_1,0,0,0.249201
IAM209_3,IAM209_6,0,0,0.2554772
IAM205_5,IAM205_2,0,0,0.07412186
IAM044_1,IAM513_2,1,0,0.6678206
IAM333_3,IAM333_1,0,0,0.64345914
IAM436_1,IAM493_2,1,1,0.8028603
IAM547_2,IAM577_1,1,1,0.9527453
IAM291_1,IAM291_4,0,0,0.31545284
IAM551_5,IAM551_10,0,0,0.20566452
IAM552_8,IAM552_2,0,0,0.23224193
IAM129_2,IAM389_3,1,1,1.1333878
IAM116_1,IAM171_1,1,1,1.2998244
IAM367_1,IAM444_1,1,1,1.1882782
IAM006_1,IAM279_2,1,1,1.3149717
IAM204_5,IAM204_3,0,0,0.19996336
IAM224_1,IAM307_1,1,1,1.4300835
IAM588_4,IAM588_2,0,0,0.1619938
IAM344_7,IAM443_2,1,1,1.1503022
IAM154_9,IAM154_10,0,0,0.11945865
IAM356_1,IAM356_2,0,0,0.31817934
IAM097_1,IAM423_1,1,1,1.0943315
IAM133_2,IAM133_5,0,0,0.27382356
IAM173_1,IAM173_3,0,0,0.27378923
IAM167_1,IAM410_1,1,1,1.3753066
IAM343_7,IAM343_2,0,1,0.9065733
IAM207_4,IAM207_5,0,0,0.048382986
IAM408_2,IAM408_1,0,0,0.11101696
IAM111_1,IAM275_1,1,1,0.9884176
IAM394_1,IAM505_1,1,1,0.8351151
IAM206_1,IAM206_4,0,0,0.18151855
IAM195_2,IAM195_1,0,0,0.29754218
IAM386_2,IAM584_4,1,1,1.3282267
IAM336_4,IAM336_3,0,0,0.11008075
IAM523_1,IAM636_1,1,1,1.2349962
IAM019_1,IAM364_2,1,1,1.2897408
IAM343_7,IAM343_5,0,0,0.48360303
IAM062_2,IAM332_6,1,1,1.2174337
IAM063_3,IAM392_3,1,1,0.9669097
IAM087_1,IAM159_1,1,1,1.3316329
IAM065_1,IAM605_1,1,1,1.452413
IAM285_4,IAM510_1,1,1,0.8375755
IAM106_1,IAM111_3,1,1,1.2832875
IAM152_3,IAM152_6,0,0,0.102393
IAM336_9,IAM336_4,0,0,0.060474496
IAM346_7,IAM346_4,0,0,0.104490615
IAM587_3,IAM587_4,0,0,0.37158728
IAM542_2,IAM666_1,1,1,0.934667
IAM061_3,IAM201_1,1,0,0.51046634
IAM064_2,IAM650_1,1,1,0.84825104
IAM154_9,IAM154_4,0,0,0.45215467
IAM091_1,IAM670_3,1,1,1.2073251
IAM066_2,IAM308_1,1,0,0.75698686
IAM113_1,IAM113_2,0,0,0.34665912
IAM116_1,IAM221_1,1,1,1.274162
IAM210_1,IAM347_8,1,1,0.81697685
IAM344_9,IAM344_4,0,0,0.13181408
IAM037_3,IAM037_5,0,0,0.19109455
IAM029_1,IAM349_1,1,1,1.3160045
IAM251_1,IAM541_1,1,1,1.2567089
IAM547_4,IAM547_5,0,0,0.08885961
IAM592_1,IAM616_1,1,1,1.1758425
IAM104_1,IAM430_1,1,1,1.3853611
IAM503_1,IAM554_1,1,1,1.3462563
IAM192_2,IAM480_1,1,1,0.8142801
IAM150_9,IAM150_6,0,0,0.13762987
IAM235_2,IAM517_1,1,1,1.1544558
IAM056_1,IAM317_1,1,1,1.20844
